,Presidents,Sentences,Preprocessed_Sentences,Sentiment_Score,Predicted_Label
6128,Zuma,We will accelerate the settlement of remaining land claims submitted before the cut-off date of 1998.,We will accelerate the settlement of remaining land claims submitted before the cut-off date of 1998.,0.37672402895987034,Neutral
6129,Zuma,"We will also re-open the period for the lodgement of claims for the restitution of land for a period of five years, and codify the exceptions to the 1913 cut-off date for the descendants of the Khoi and San.","We will also re-open the period for the lodgement of claims for the restitution of land for a period of five years, and codify the exceptions to the 1913 cut-off date for the descendants of the Khoi and San.",0.08662668243050575,Neutral
6130,Zuma,"Honourable speaker, Honourable Chairperson,  Sub-Saharan Africa is increasingly becoming a more important trade partner for our country.","Honourable speaker, Honourable Chairperson,  Sub-Saharan Africa is increasingly becoming a more important trade partner for our country.",0.8299343921244144,Positive
6131,Zuma,We are encouraged that South African investments in the continent increased from 5.5 billion rand in 2002 to 32.3 billion rand in 2013.,We are encouraged that South African investments in the continent increased from 5.5 billion rand in 2002 to 32.3 billion rand in 2013.,0.7720183059573174,Positive
6132,Zuma,"Our exports into the continent are also increasing each year, having been at 28.5 percent up from 22.6 percent in 2002.","Our exports into the continent are also increasing each year, having been at 28.5 percent up from 22.6 percent in 2002.",0.38949090242385864,Neutral
6133,Zuma,"South Africa will continue to champion broader regional integration through the Southern African Customs Union, SADC and the envisaged Tripartite Free Trade Area that spans Eastern and Southern Africa.","South Africa will continue to champion broader regional integration through the Southern African Customs Union, SADC and the envisaged Tripartite Free Trade Area that spans Eastern and Southern Africa.",0.8363353479653597,Positive
6134,Zuma,"Fellow South Africans, We would like our people’s experience of local government to be a pleasant one.","Fellow South Africans, We would like our people’s experience of local government to be a pleasant one.",0.9193734126165509,Positive
6135,Zuma,"We have listened to the complaints and proposals of South Africans over the past five years, relating to the performance of municipalities.","We have listened to the complaints and proposals of South Africans over the past five years, relating to the performance of municipalities.",-0.0009374655783176422,Neutral
6136,Zuma,"I would like to share with you now, our plan of action to revitalise local government.","I would like to share with you now, our plan of action to revitalise local government.",0.10817815456539392,Neutral
6137,Zuma,"Our municipalities are built on a firm foundation, built over the last 20 years of democracy.","Our municipalities are built on a firm foundation, built over the last 20 years of democracy.",0.45278098434209824,Positive
6138,Zuma,We have evaluated all our municipalities.,We have evaluated all our municipalities.,0.03053046390414238,Neutral
6139,Zuma,"We have inspected their financial management, how they work within legislative processes as well as their ability to roll out projects and to address capacity constraints.","We have inspected their financial management, how they work within legislative processes as well as their ability to roll out projects and to address capacity constraints.",0.027437400072813034,Neutral
6140,Zuma,We have also looked at how they respond to service delivery protests.,We have also looked at how they respond to service delivery protests.,-0.02238062024116516,Neutral
